SDSS_name,objID,L_pred
SDSS J100404.79+450206.0,1237658205038182503,0.56
SDSS J150149.41+622906.4,1237651539793674325,0.51
SDSS J094855.47+132714.5,1237671260667838603,0.74
SDSS J112043.73+073750.7,1237658424095146073,0.52
SDSS J090649.88+484620.8,1237654652568535255,0.61
SDSS J075911.76+314828.3,1237657593536643182,0.82
SDSS J004149.29-002437.4,1237663783665074262,0.79
SDSS J090555.47+071202.4,1237658493334257696,0.78
SDSS J152525.65+384822.8,1237662503216808090,0.77
SDSS J110432.18+170740.4,1237668496314662949,0.82
SDSS J085828.60+003813.6,1237674462023385325,0.62
SDSS J075401.32+455214.8,1237651274030645629,0.63
SDSS J110623.94+453040.2,1237660634924777588,0.63
SDSS J121308.62+384508.6,1237662223530065953,0.61
SDSS J123741.19+264227.5,1237667322184990792,0.84
SDSS J133342.91+165730.1,1237668624630808586,0.53
SDSS J090901.02+321658.9,1237661383842856977,0.8
SDSS J114849.72+214523.3,1237667734505717819,0.6
SDSS J092600.67+292841.3,1237664879412773058,0.82
SDSS J140045.79+300433.5,1237665330398691353,0.53
SDSS J102703.94+160104.5,1237668496310665412,0.66
SDSS J150447.51+352159.8,1237662195614482589,0.7
SDSS J101721.33+534745.7,1237657771248058483,0.84
SDSS J105633.01+095602.1,1237658493346250798,0.51
SDSS J135517.56+090004.6,1237662237476716606,0.64
SDSS J145051.29+254751.6,1237665178450854049,0.74
SDSS J153208.96+020829.7,1237655469674660139,0.63
SDSS J120428.93+300530.8,1237667211601707116,0.58
SDSS J120545.49+310331.6,1237667255625121798,0.53
SDSS J121559.65+651309.3,1237651066816168026,0.79
SDSS J080758.11+051223.6,1237661064404140092,0.77
SDSS J210444.88-001256.9,1237663457239171628,0.79
SDSS J163134.53+403356.1,1237655472894312565,0.59
SDSS J130801.65+264555.3,1237667322724810814,0.84
SDSS J114745.98-031911.6,1237650369406894091,0.81
SDSS J152612.53+322745.1,1237662341082579161,0.6
SDSS J083534.43+524720.0,1237651272424226981,0.68
SDSS J141215.67+243948.1,1237665531711520970,0.69
SDSS J143657.08+414941.2,1237661434319208510,0.76
SDSS J091506.30-004306.2,1237650795143037000,0.62
SDSS J213709.37-073641.7,1237652935109902464,0.74
SDSS J142433.17+011038.3,1237651735235919946,0.68
SDSS J113613.98-025213.7,1237671142016352274,0.54
SDSS J153754.63+161842.4,1237665565541924998,0.83
SDSS J114909.93+554157.0,1237658803109822494,0.81
SDSS J160505.14+452634.7,1237659327099896118,0.7
SDSS J093830.64+515917.7,1237655107293937795,0.7
SDSS J162214.08+375009.8,1237659162813595823,0.81
SDSS J113751.35+053026.2,1237655126078652447,0.81
SDSS J154001.08+074907.8,1237662198823649660,0.67
SDSS J152114.23+414333.3,1237662498928656601,0.81
SDSS J114855.89+155324.3,1237661070870577240,0.82
SDSS J114859.46+350057.7,1237665025439170633,0.77
SDSS J160010.59+045326.1,1237655744562266475,0.73
SDSS J161056.84+355910.7,1237662501081055264,0.82
SDSS J135909.40+165002.7,1237668350818058343,0.74
SDSS J215206.69+124032.0,1237656496173810113,0.76
SDSS J130243.57+153024.2,1237664291543580680,0.75
SDSS J012649.70-005830.9,1237657069546045446,0.52
SDSS J160235.21+135630.3,1237668367461843264,0.75
SDSS J093724.55+483055.6,1237657632188727350,0.79
SDSS J154331.66+171846.4,1237665548361859225,0.79
SDSS J114331.21+193740.0,1237667915416600783,0.59
SDSS J085056.60+362007.2,1237658192151118003,0.55
SDSS J102633.65+470921.1,1237658205577019422,0.72
SDSS J125524.84+521603.7,1237661958829441105,0.53
SDSS J094920.39+432634.9,1237657874331598896,0.68
SDSS J100746.62+292015.9,1237665096856633463,0.65
SDSS J161647.49+192828.7,1237665231059026263,0.84
SDSS J114358.95+200437.2,1237667915953537031,0.5
SDSS J135851.07+260624.4,1237665532783820985,0.8
SDSS J114430.51+070337.5,1237661971181731848,0.65
SDSS J205222.37+000432.5,1237656568649220114,0.82
SDSS J082457.53+295320.8,1237660635983184083,0.64
SDSS J161301.62+371714.9,1237659154216255572,0.83
SDSS J125813.56+262536.7,1237667322187022354,0.55
SDSS J154545.54+035457.0,1237655742950146456,0.66
SDSS J113753.59+555941.3,1237661351630995581,0.76
SDSS J105843.64+553552.3,1237657611799298256,0.71
SDSS J142607.58+192300.1,1237667735058645079,0.63
SDSS J130558.70+252756.4,1237667912745287800,0.83
SDSS J110314.58+034329.1,1237654604254478397,0.51
SDSS J082902.92+205305.2,1237664834852356341,0.84
SDSS J165118.23+252652.9,1237662301377593547,0.82
SDSS J102121.49+160651.7,1237671262281990326,0.77
SDSS J081511.40+480319.3,1237651271884865709,0.82
SDSS J114905.03+132140.6,1237661813882159264,0.52
SDSS J105000.97+203422.8,1237667782288670795,0.62
SDSS J120719.81+241155.8,1237667910591971360,0.8
SDSS J125457.73+194052.5,1237668271894888663,0.55
SDSS J164924.10+225629.1,1237662336798228640,0.71
SDSS J111628.06+291936.1,1237667254546661507,0.66
SDSS J111103.13+045211.8,1237654601571172425,0.55
SDSS J141848.49+105037.7,1237661949730422942,0.8
SDSS J093356.87+513144.5,1237655107293544510,0.8
SDSS J160332.58+172845.9,1237665533333864604,0.66
SDSS J075611.33+452905.0,1237651273493708922,0.67
SDSS J084402.64+551354.0,1237660936627617911,0.77
SDSS J220315.99+003415.9,1237663479794565234,0.82
SDSS J135531.29+264749.8,1237665427558432849,0.53
SDSS J115439.33+202243.0,1237668298738368654,0.62
SDSS J075719.71+111221.8,1237670359786389605,0.63
SDSS J220103.72+130103.8,1237656242770018772,0.77
SDSS J103752.44+104530.0,1237661949169828010,0.65
SDSS J114236.10+070342.2,1237661971181469852,0.61
SDSS J154150.35+055113.4,1237662269151052164,0.75
SDSS J163414.47+263413.1,1237662337332937075,0.71
SDSS J102011.07+274901.3,1237667255614963752,0.62
SDSS J083727.81+411852.6,1237657594615758914,0.79
SDSS J140658.93+123338.8,1237662635826348052,0.74
SDSS J131650.17-030345.7,1237650760788344848,0.69
SDSS J082210.68+031605.0,1237654606384398479,0.81
SDSS J150753.32+104708.8,1237662636369772600,0.82
SDSS J171159.70+232247.8,1237659120415473786,0.8
SDSS J131432.45+304220.8,1237665225699950667,0.6
SDSS J143107.76+230211.9,1237665531176616176,0.56
SDSS J125348.60+293518.1,1237667254019031139,0.76
SDSS J091618.74+285320.7,1237664091829240031,0.71
SDSS J142838.90+101217.8,1237661949194666111,0.75
SDSS J093753.57+665244.6,1237663787426840729,0.79
SDSS J075504.65+494123.5,1237663915727978555,0.72
SDSS J154440.27+045833.1,1237662268077703484,0.78
SDSS J034352.46+003651.6,1237663239278428399,0.78
SDSS J015224.29-010830.3,1237663782599065647,0.64
SDSS J131944.13+320553.0,1237665330931630174,0.62
SDSS J094822.63+233749.3,1237667431707312371,0.75
SDSS J121045.51+155154.5,1237661070872871019,0.73
SDSS J110552.84+423209.8,1237661849852903489,0.84
SDSS J130637.24+420252.2,1237661967433924692,0.67
SDSS J154346.05+282454.8,1237662225696948435,0.67
SDSS J012528.29+004411.7,1237663204923539501,0.72
SDSS J020939.45-004506.1,1237663783137837250,0.83
SDSS J095341.00+111220.6,1237664104704180338,0.7
SDSS J225224.77-095842.0,1237656537515688093,0.73
SDSS J124613.32+350606.1,1237665025444282510,0.59
SDSS J133018.78+323052.0,1237665126939820138,0.6
SDSS J092331.50+242644.4,1237667142330548371,0.54
SDSS J141229.87+213551.5,1237667910604619925,0.62
SDSS J082633.01+405038.5,1237657609110225023,0.62
SDSS J152249.75+080454.0,1237662198284943615,0.63
SDSS J131721.28+310334.1,1237665226237083703,0.72
SDSS J162317.80+371255.9,1237665355083940130,0.52
SDSS J113145.63+262831.9,1237667429570117805,0.64
SDSS J124728.13+030219.5,1237671763714179127,0.66
SDSS J151422.21+221735.0,1237665441529397271,0.68
SDSS J091322.01+230441.9,1237667141792497802,0.81
SDSS J112926.53+280455.5,1237667431717470367,0.54
SDSS J105118.51+223405.3,1237667536938860650,0.69
SDSS J155910.10-003602.2,1237668649315074455,0.52
SDSS J113550.63-030544.5,1237671142016221234,0.6
SDSS J080416.02+083844.1,1237671262267048405,0.57
SDSS J134151.95+092600.4,1237662263775789142,0.76
SDSS J155038.92+202322.2,1237665372258762795,0.57
SDSS J141752.50+264526.9,1237665442060304565,0.74
SDSS J080740.97+145635.7,1237667254526673339,0.65
SDSS J092706.61+093319.4,1237661065486663829,0.68
SDSS J122001.32+083628.0,1237661977084035257,0.54
SDSS J130650.21+393109.4,1237662225145200838,0.7
SDSS J032730.80-010739.8,1237663237129109642,0.69
SDSS J111017.23+290240.0,1237667211596529714,0.7
SDSS J145348.78+172651.8,1237667734524788779,0.61
SDSS J073935.36+374505.4,1237651192423776639,0.8
SDSS J002556.06+153815.1,1237653652911423584,0.74
SDSS J080754.63+141043.7,1237667253452800073,0.81
SDSS J105558.86+535019.2,1237657591391781033,0.77
SDSS J091929.51+341810.2,1237661139565478043,0.81
SDSS J120431.24+221835.1,1237667735044161703,0.54
SDSS J084056.51+525616.3,1237651700840923298,0.62
SDSS J005008.65-100615.7,1237652947457278052,0.64
SDSS J162024.12+461700.1,1237655129301057728,0.77
SDSS J145603.15+200504.4,1237667967494848667,0.75
SDSS J134321.65+175708.7,1237668297139027991,0.67
SDSS J225903.27+130235.7,1237656494033403982,0.54
SDSS J225902.32+134848.6,1237656495107211292,0.82
SDSS J095509.80+063256.5,1237658300066693190,0.72
SDSS J082020.67+275618.5,1237660765909418235,0.56
SDSS J135159.87+480714.2,1237661151918948460,0.62
SDSS J164438.28+204205.5,1237662341091754291,0.64
SDSS J124101.61+361527.4,1237664671640387648,0.58
SDSS J150247.19+284157.1,1237665103289188541,0.84
SDSS J155707.91+533240.0,1237654948377002115,0.72
SDSS J125104.29+412325.7,1237662193455333426,0.76
SDSS J131949.94+520341.2,1237661959367884882,0.68
SDSS J080957.72+184102.5,1237664835387064413,0.64
SDSS J144414.93+030141.8,1237654879129108547,0.5
SDSS J113300.48+013139.5,1237654028718702733,0.75
SDSS J171240.36+331646.5,1237655504035774790,0.62
SDSS J104951.04+395216.5,1237661382778552451,0.59
SDSS J124145.94+571537.2,1237661387062116481,0.66
SDSS J113007.72+440743.0,1237661850928676917,0.81
SDSS J155035.11+092127.7,1237662534360367261,0.82
SDSS J092306.49+195408.8,1237667429556945046,0.81
SDSS J113301.14+185057.5,1237668292837769304,0.69
SDSS J022142.76-072842.7,1237679338958356564,0.54
SDSS J074623.85+272017.2,1237657776607986184,0.56
SDSS J104938.99+445155.3,1237661357000622104,0.75
SDSS J151002.12+190137.1,1237667967496356019,0.84
SDSS J085804.94+552032.0,1237651252561313850,0.75
SDSS J001543.66-105018.4,1237652946379866233,0.56
SDSS J145714.15+530907.3,1237659325483450464,0.79
SDSS J115911.09+175931.9,1237668496320364686,0.82
SDSS J073535.60+415748.7,1237673706651648260,0.82
SDSS J085149.59+424717.7,1237657769629647050,0.66
SDSS J082426.80+261014.6,1237661126149275951,0.8
SDSS J100736.59+143701.8,1237671261206741016,0.69
SDSS J105851.08+064349.7,1237658298999898164,0.68
SDSS J153915.27+460757.9,1237659163345485991,0.77
SDSS J043632.12+251239.7,1237660759999382270,0.58
SDSS J133236.72+102214.7,1237662264848547917,0.55
SDSS J153419.94+092521.4,1237662636372656285,0.84
SDSS J021401.83-005838.8,1237680000377618548,0.68
SDSS J103631.87+022144.1,1237651754001170530,0.71
SDSS J103307.70+534317.0,1237657220411490413,0.81
SDSS J135220.38+074758.1,1237661972806172736,0.67
SDSS J163513.82+130044.8,1237665440464962048,0.82
SDSS J083539.96+462928.1,1237654381974323238,0.71
SDSS J140452.66+213800.5,1237667910066962490,0.58
SDSS J162558.79+435745.5,1237655474503483511,0.79
SDSS J123325.55+131359.2,1237661950792892420,0.84
SDSS J130921.94+512724.9,1237661958293553267,0.5
SDSS J025024.45+010450.8,1237678437017649391,0.57
SDSS J140309.85+121013.4,1237662200423710795,0.81
SDSS J152201.85+375931.9,1237662337324613688,0.75
SDSS J223013.21+001342.3,1237663543686136146,0.72
SDSS J125029.82+313625.5,1237665329318330493,0.6
SDSS J084631.82+205049.3,1237667108502831282,0.58
SDSS J150137.33+200521.6,1237667968032243900,0.77
SDSS J150810.91+141603.7,1237668310013247507,0.6
SDSS J212927.50+000158.4,1237663457778729147,0.82
SDSS J135653.33+200833.6,1237667734518759621,0.84
SDSS J212809.81+010827.9,1237678617938100369,0.57
SDSS J234113.33-105930.1,1237652899135488125,0.84
SDSS J112425.58+642118.6,1237654399690408050,0.61
SDSS J142549.70-015800.2,1237655692474646534,0.81
SDSS J162358.27+214913.7,1237662224628122073,0.84
SDSS J155725.27+244332.1,1237662698111238318,0.58
SDSS J102826.88+124222.3,1237664131016360008,0.77
SDSS J100815.73+302239.4,1237665097930571888,0.83
SDSS J085958.30+174909.9,1237667292113797163,0.83
SDSS J150457.27+161824.9,1237667733989163358,0.71
SDSS J103520.27+454440.4,1237658611440746594,0.55
SDSS J114117.80+474114.3,1237661358078427201,0.8
SDSS J102020.72+093630.3,1237658493879255107,0.73
SDSS J084900.22+461503.2,1237654652566831159,0.6
SDSS J090902.36+645330.1,1237663917346455790,0.72
SDSS J145659.93+313308.5,1237664854184362065,0.78
SDSS J161412.78+295450.8,1237662336793640993,0.56
SDSS J113236.40+180835.0,1237668496854483093,0.77
SDSS J101744.17+164836.4,1237668288546406520,0.84
SDSS J171101.07+564529.7,1237651211214192954,0.55
SDSS J160440.01+322853.1,1237662337866006586,0.68
SDSS J145853.47+411041.9,1237661362915967139,0.64
SDSS J155839.03+265836.9,1237662305662992637,0.66
SDSS J104739.31+132010.0,1237664131018457113,0.73
SDSS J105228.60+010341.2,1237648722833965080,0.61
SDSS J102750.53+020708.6,1237651736283775094,0.74
SDSS J132856.70+325243.9,1237665023837667346,0.82
SDSS J093018.68+413521.9,1237658205035102389,0.78
SDSS J153546.20+252045.1,1237662695961788698,0.57
SDSS J133426.91+243026.1,1237667448347885671,0.68
SDSS J003910.42+150849.4,1237649920037224568,0.83
SDSS J224110.77-090051.8,1237656538588184652,0.73
SDSS J125654.69+304035.1,1237665443126116543,0.74
SDSS J142416.99+312454.2,1237665129092284429,0.63
SDSS J075957.88+175052.2,1237673807580561918,0.78
SDSS J142151.34+020152.1,1237651736309334061,0.77
SDSS J155634.20+073817.6,1237661950277976520,0.52
SDSS J125518.74+654424.6,1237654611217285265,0.72
SDSS J141055.36-021253.4,1237655494909886606,0.51
SDSS J143740.26+463634.5,1237661958300172366,0.8
SDSS J102601.79+213537.6,1237667536936239205,0.79
SDSS J155531.30+125343.3,1237668272987767022,0.8
SDSS J104054.43+143202.3,1237661070863368210,0.5
SDSS J085056.78+291200.6,1237661125078417428,0.77
SDSS J124931.87+255946.8,1237667448880234544,0.77
SDSS J081950.77+244716.2,1237661086956716123,0.64
SDSS J005547.29-101815.8,1237652946921062511,0.52
SDSS J100620.17+030728.2,1237654599953481746,0.51
SDSS J162818.43+334748.7,1237659119872442529,0.82
SDSS J084540.59+072628.3,1237661064945205483,0.67
SDSS J102204.70+124110.0,1237664105244131410,0.64
SDSS J170416.87+310344.6,1237655373578305720,0.55
SDSS J084544.35+194233.6,1237667255068000347,0.56
SDSS J132306.12+055034.3,1237655126626926710,0.59
SDSS J143119.21+535509.6,1237661418750542072,0.84
SDSS J154059.58+512616.1,1237655465391882400,0.74
SDSS J130118.37+480330.4,1237661362906398756,0.51
SDSS J104427.89+365856.7,1237664667900444798,0.6
SDSS J111254.31+280002.7,1237667252935590063,0.59
SDSS J141548.07+405928.1,1237661850941915188,0.75
SDSS J092915.75+624052.9,1237663529728278610,0.65
SDSS J132626.11+321726.1,1237665331469090928,0.68
SDSS J105914.00+180245.3,1237668292834295880,0.8
SDSS J123130.38+654549.4,1237651067353694273,0.67
SDSS J143032.72+015111.7,1237651753489924279,0.56
SDSS J075315.97+362931.9,1237654654171218299,0.57
SDSS J115724.06+413729.1,1237661966354546698,0.78
SDSS J135309.99+171956.9,1237668296603205641,0.82
SDSS J081455.56+503945.5,1237651496834105352,0.78
SDSS J225614.78+125302.4,1237656494033141915,0.78
SDSS J143838.26+541640.2,1237659324945268836,0.82
SDSS J100900.14+362354.1,1237661381701009491,0.53
SDSS J165945.75+281545.4,1237661387085316122,0.63
SDSS J030744.81-004847.6,1237663783144194185,0.67
SDSS J105607.77+100117.9,1237671932282863720,0.68
SDSS J111110.94+314355.9,1237665369043959920,0.73
SDSS J111155.52+500501.8,1237657627913879565,0.64
SDSS J151050.79+250026.9,1237665179526561914,0.69
SDSS J152656.42+062134.9,1237662269149413554,0.84
SDSS J162810.49+173825.3,1237671692302745891,0.65
SDSS J111002.32+665916.8,1237651273508192363,0.68
SDSS J010142.46-102811.4,1237652629105213557,0.76
SDSS J134117.30-024303.0,1237655494369738809,0.77
SDSS J222352.34-005217.3,1237656906344562947,0.81
SDSS J074716.35+320450.1,1237657596220408118,0.75
SDSS J120509.52+220028.8,1237667734507356220,0.61
SDSS J155830.63+135957.0,1237665565007413334,0.81
SDSS J222713.40-090215.1,1237652599571939530,0.54
SDSS J131325.85+433214.7,1237661871870902336,0.65
SDSS J115435.67+114951.1,1237661949178085500,0.58
SDSS J123757.31+381858.6,1237664674324414570,0.52
SDSS J115436.69+201028.7,1237667915954585742,0.82
SDSS J110017.84+025554.6,1237651754540662930,0.66
SDSS J041545.00+303701.6,1237660753020846114,0.78
SDSS J115245.95+430241.6,1237662195598098458,0.63
SDSS J131012.35+165608.4,1237668624091447367,0.8
SDSS J140406.03+213234.7,1237667910066897002,0.65
SDSS J152830.19+051109.2,1237655744021987385,0.68
SDSS J114319.69+085754.4,1237660612902453345,0.83
SDSS J150721.96+065157.9,1237662269147316282,0.5
SDSS J145213.49+112021.8,1237662636368068665,0.84
SDSS J145214.21+145034.9,1237668350823694618,0.52
SDSS J120733.77+481746.4,1237661435381219352,0.66
SDSS J101404.46+500733.2,1237657589777956884,0.8
SDSS J094941.43+132645.9,1237671260667904039,0.73
SDSS J134426.41+441620.0,1237661852549709864,0.77
SDSS J100635.76+133630.2,1237671122694045755,0.63
SDSS J003042.90-004807.9,1237663783127023640,0.74
SDSS J124000.50+464424.1,1237661360757407783,0.59
SDSS J124857.77+345207.5,1237665128546566147,0.65
SDSS J130705.64-011036.6,1237648702972297393,0.64
