SDSS_name,objID,S_pred
SDSS J094029.95+112941.7,1237664105776545811,0.92
SDSS J130302.64+155138.3,1237664292080451674,0.89
SDSS J114449.43+334831.5,1237665023828164680,0.96
SDSS J095734.56+253145.4,1237667254538797209,0.99
SDSS J101954.79+244710.1,1237667293733060759,0.96
SDSS J124307.28+111243.1,1237661815485759591,0.9
SDSS J100531.47+394051.3,1237661850921533622,0.98
SDSS J111647.51+392411.4,1237662225672831027,0.92
SDSS J024438.20-081850.6,1237652900229021870,0.91
SDSS J135438.69+400403.9,1237662306724086004,0.86
SDSS J161647.50+205632.7,1237665103834120455,0.94
SDSS J145753.73+261719.8,1237665351857274942,0.99
SDSS J161653.91+345557.1,1237665356693569869,0.98
SDSS J152519.02+403930.5,1237662498392375411,0.98
SDSS J162944.05+232110.3,1237662665889546707,0.98
SDSS J081544.29+550336.1,1237663786883285172,0.96
SDSS J103221.59+200410.1,1237667735034724534,0.94
SDSS J085603.97+132519.2,1237667781202673685,0.95
SDSS J110457.09+372213.5,1237662223524167761,0.94
SDSS J131451.02+380215.9,1237662223535374440,1.0
SDSS J154013.65+041327.0,1237662267003502811,0.89
SDSS J122514.24+160713.1,1237664292076454119,0.85
SDSS J132341.57+313846.7,1237665330395152577,0.91
SDSS J131958.31+281449.3,1237665427554893968,0.94
SDSS J083650.11+441610.6,1237655108362043485,0.94
SDSS J091417.69+221631.4,1237667212121604127,0.95
SDSS J111250.68+300332.4,1237667255620075617,0.99
SDSS J110451.57+252804.9,1237667322175881294,0.92
SDSS J105646.55+232551.9,1237667550344839242,0.95
SDSS J111655.40+210859.3,1237667734502441119,0.96
SDSS J115349.88+211309.1,1237667781221482570,0.93
SDSS J121441.44+235110.4,1237667910055821379,0.89
SDSS J125631.28+184730.1,1237668270821277870,0.97
SDSS J121815.21+200039.9,1237668298203922582,0.99
SDSS J140755.32+070228.9,1237662268067086598,0.98
SDSS J170758.22+344906.7,1237655504034988263,0.98
SDSS J010723.22+004018.8,1237663204921573502,0.94
SDSS J154719.55+213152.0,1237665373331980448,0.98
SDSS J141817.42+255043.1,1237665440986693745,0.97
SDSS J162345.54+130006.9,1237665566620712992,0.96
SDSS J103548.22+170843.2,1237668288011436103,0.98
SDSS J150719.25+392645.8,1237661434858832012,0.95
SDSS J143330.14+343340.4,1237662662134333533,0.97
SDSS J084128.25+251404.0,1237664667887927492,0.87
SDSS J131205.20+375112.5,1237664846121533563,0.94
SDSS J153547.57+432107.1,1237659119866282213,0.93
SDSS J120208.36+174124.8,1237668624621240464,0.96
SDSS J113439.15+000729.1,1237674650462781590,0.91
SDSS J104738.34+385526.7,1237661381704548428,0.96
SDSS J122732.18+075747.7,1237661972260126941,0.98
SDSS J141714.08+075624.8,1237662262705914072,0.94
SDSS J074655.25+182856.5,1237664094503633368,0.94
SDSS J104940.46+193520.5,1237668294980862078,0.98
SDSS J160445.60+343711.6,1237662300834758893,0.97
SDSS J143635.21+115618.2,1237662636366364756,0.94
SDSS J080903.95+112113.8,1237667783345111529,0.88
SDSS J130143.28+191806.9,1237668297671508106,0.95
SDSS J155140.70+115933.6,1237668310554837325,0.97
SDSS J000851.19-090354.8,1237672793961267255,0.99
SDSS J012134.83+333601.3,1237678893352288510,0.89
SDSS J142006.89+245117.6,1237665549963362481,0.9
SDSS J092629.06+214530.2,1237667252924711149,0.96
SDSS J094716.11+220522.1,1237667430096437433,0.99
SDSS J211621.97+010505.5,1237678617936789711,0.94
SDSS J115613.11+050059.2,1237671128591368335,0.95
SDSS J093811.89+160330.3,1237670965924397155,0.92
SDSS J094134.96+132246.8,1237671123765166201,0.95
SDSS J112049.29+002324.6,1237648721763303647,0.97
SDSS J115816.58+241856.7,1237667446727704678,0.97
SDSS J114938.40-033029.5,1237650369407090741,0.9
SDSS J115728.80+163122.3,1237668623010103434,0.95
SDSS J082510.35+183457.5,1237667142860931300,0.97
SDSS J093709.25+195009.4,1237667542288171046,0.95
SDSS J113957.26+200013.3,1237667915953078465,0.94
SDSS J144650.18+135053.2,1237668349212622887,0.96
SDSS J113954.15+175255.3,1237668586509172935,0.9
SDSS J123939.97+175020.4,1237668624625107247,0.96
SDSS J124303.00-011657.8,1237671764786020514,0.96
SDSS J105225.96+103250.2,1237671932819341335,0.99
SDSS J094100.10+065610.0,1237674462028824604,0.86
SDSS J142921.27+104157.6,1237662199352787204,0.89
SDSS J153905.16+053416.5,1237662268613918842,0.97
SDSS J003855.92-004821.7,1237663783127941195,0.9
SDSS J152704.79+131040.1,1237668310015279290,0.99
SDSS J121943.88+285146.1,1237667209992536264,0.99
SDSS J114943.17+602216.5,1237655108913201219,0.98
SDSS J113213.42+235616.0,1237667549811507489,0.92
SDSS J134630.60+224221.6,1237667910601932987,0.98
SDSS J142813.40+204428.5,1237667910606258422,0.86
SDSS J101101.90+155847.2,1237671125379055670,0.94
SDSS J124542.96+061928.3,1237671764252491862,0.97
SDSS J075218.36+180807.8,1237673808653648194,0.99
SDSS J103317.10+162425.4,1237671262283235425,0.94
SDSS J231635.32+010046.0,1237663278459846847,0.97
SDSS J111344.75+275202.9,1237667209986179154,0.94
SDSS J100915.13+603706.7,1237668671326584970,0.85
SDSS J110027.67+062409.1,1237658298463158413,0.96
SDSS J102653.20+622011.4,1237651066810794077,0.98
SDSS J141509.57+045536.0,1237651823245263060,0.93
SDSS J235257.31+154244.8,1237652944248307929,0.93
SDSS J003248.17+144738.1,1237653651838402681,0.98
SDSS J102804.91+590453.3,1237654381983432881,0.86
SDSS J154444.48+042807.8,1237655743486886197,0.86
SDSS J121256.44+573730.1,1237658609829019750,0.9
SDSS J114549.39+564805.5,1237661352705261692,0.99
SDSS J112758.08+131102.0,1237661813879931118,0.9
SDSS J123622.72+133610.3,1237661951330025676,0.91
SDSS J114942.63+495548.8,1237658613057060974,0.87
SDSS J150347.94+345056.1,1237662306730508587,0.95
SDSS J120351.91+392245.7,1237664667907391616,0.97
SDSS J140106.73+343451.3,1237664853105377330,0.96
SDSS J104122.64+314650.4,1237665127461093557,0.95
SDSS J114548.36+325846.8,1237665227839176900,0.97
SDSS J160316.27+174747.2,1237665428645609706,0.95
SDSS J110751.64+283001.8,1237667211059396626,0.92
SDSS J114646.69+211617.3,1237667733968584756,0.98
SDSS J171739.05+324215.4,1237671935508283674,0.96
SDSS J225304.47+010840.0,1237678617410535616,0.92
SDSS J111725.30+025810.9,1237651754542563419,0.88
SDSS J092040.66+150603.5,1237667781205360666,0.87
SDSS J120351.30+200310.0,1237668298202415311,0.97
SDSS J154642.62+432220.9,1237659161736052817,0.99
SDSS J115212.39+344738.7,1237665024902561841,0.93
SDSS J085800.33+324830.5,1237660962401157417,0.95
SDSS J171447.55+613806.7,1237651213896646668,0.95
SDSS J170936.41+340638.6,1237655130381484099,0.96
SDSS J002220.79-005603.8,1237657189833900249,0.89
SDSS J081043.82+261543.8,1237660765908238418,0.94
SDSS J154144.06+281712.5,1237662225159946585,0.91
SDSS J164404.23+232351.8,1237662336260833481,0.87
SDSS J112803.09+272309.7,1237667323788853258,0.9
SDSS J101232.10+200003.6,1237667783358611532,0.87
SDSS J100919.69+145927.3,1237671124305051901,0.98
SDSS J024703.63-003533.2,1237657070091632753,0.96
SDSS J112046.58+595348.1,1237658304355172521,0.97
SDSS J135512.58+250117.1,1237665531172946006,0.95
SDSS J145008.11+173514.0,1237667734524395743,0.9
SDSS J104240.34+161731.9,1237671261747347709,0.98
SDSS J113052.16+013250.6,1237654028718440661,0.98
SDSS J105324.64+035335.0,1237654600495464595,0.94
SDSS J110321.21+065028.1,1237658299000357074,0.97
SDSS J145323.74+294155.2,1237662695957266536,0.98
SDSS J232337.22+002523.6,1237663277923762408,0.96
SDSS J134129.65+231001.0,1237665565529538595,0.88
SDSS J141630.38-022454.6,1237655691936727276,0.88
SDSS J160915.70+254244.8,1237662664291582035,0.92
SDSS J103519.20+641038.9,1237651537633673277,0.95
SDSS J113630.75+474901.9,1237660636537815075,0.96
SDSS J080935.52+472028.5,1237651272421212462,0.99
SDSS J151343.31+042143.6,1237655742409801806,0.97
SDSS J151346.61+214708.0,1237665427566493922,0.89
SDSS J141701.67+002837.4,1237648705127448778,0.96
SDSS J102158.90+645847.9,1237651539243892768,0.92
SDSS J172801.42+573118.5,1237659896173690979,0.97
SDSS J134142.40+300731.4,1237665329323180121,0.93
SDSS J102903.34+194451.3,1237667782286508090,0.92
SDSS J163716.42+442505.6,1237671934428381309,0.98
SDSS J164511.49+372627.9,1237655374111899720,0.94
SDSS J152410.23+420407.3,1237662301903781905,0.85
SDSS J093316.71+335420.5,1237664871361019935,0.93
SDSS J113400.08+221837.7,1237667735577952458,0.97
SDSS J084316.82+515549.6,1237651251485868164,0.95
SDSS J113917.57+104533.8,1237658493887709388,0.92
SDSS J132657.33+261434.4,1237667322726711307,0.98
SDSS J113914.86+170837.1,1237668585435365393,0.89
SDSS J152516.39-014907.5,1237655498676568101,0.95
SDSS J121121.15+443149.0,1237661850395017251,0.93
SDSS J153506.07+352034.4,1237662336252444877,0.95
SDSS J153504.83+232845.4,1237665537075511508,0.98
SDSS J121540.81+615323.5,1237655369287860276,0.97
SDSS J103216.25+533842.2,1237657220411424771,0.87
SDSS J103216.92+120321.8,1237660671429902353,0.91
SDSS J122532.63+073859.4,1237661971723059203,0.93
SDSS J144239.65+292048.1,1237665128020443309,0.96
SDSS J134423.94+295252.3,1237665329323442399,0.91
SDSS J121018.25+262550.6,1237667441896390693,0.93
SDSS J095349.23+091137.6,1237661063878869129,0.98
SDSS J155238.28+092318.7,1237662637448364122,0.97
SDSS J081516.77+090012.5,1237671261731356726,0.98
SDSS J155855.79+024833.9,1237654880210977225,0.97
SDSS J103736.19+053613.2,1237658297923797032,0.97
SDSS J144629.99+500130.7,1237659120935370757,0.99
SDSS J092115.56+101741.0,1237661923405398112,1.0
SDSS J082623.24+082525.5,1237671260121792698,0.95
SDSS J085629.23+294003.8,1237661086423974029,0.99
SDSS J103409.24+443005.4,1237661357536313447,0.96
SDSS J122617.36+452437.7,1237661873477779743,0.97
SDSS J162926.70+293228.0,1237662474769662293,0.98
SDSS J103412.02+132635.6,1237664131553886259,0.95
SDSS J135039.81+322052.7,1237665024376504523,0.99
SDSS J102409.13+170330.0,1237668288547062040,0.96
SDSS J114529.96+204048.6,1237668294986629273,0.9
SDSS J113517.70+505601.5,1237657855534432355,0.98
SDSS J152837.93+422631.2,1237662302977720438,0.97
SDSS J124205.39+630645.4,1237655370899783808,0.95
SDSS J113653.04+211743.5,1237667733967601747,0.98
SDSS J090624.54+551418.5,1237651251487899768,0.98
SDSS J121826.75+045844.6,1237654605336412376,0.91
SDSS J133214.77+623436.1,1237654608534962422,0.96
SDSS J093720.77+385335.2,1237660342862348308,0.95
SDSS J144708.75+501144.5,1237661416067891319,0.96
SDSS J113605.44+441406.3,1237661872400171091,0.91
SDSS J123727.30+415700.5,1237662193991090294,0.93
SDSS J112020.74+340546.4,1237665128538570791,0.95
SDSS J111811.57+302342.6,1237665328772808730,0.98
SDSS J155409.86+190622.3,1237665442070528055,0.9
SDSS J141927.18+540601.0,1237661387605147789,0.99
SDSS J124258.84+395044.4,1237664294755434656,0.95
SDSS J115823.78-021638.5,1237650371018621112,0.99
SDSS J115818.28-015731.6,1237650762390372517,0.96
SDSS J104509.98+045640.1,1237654605863125245,0.97
SDSS J153348.91+210810.3,1237665442068299783,0.99
SDSS J143428.37+231812.9,1237665531713814595,0.98
SDSS J100242.89+040228.6,1237654605321601369,0.86
SDSS J112415.73+514432.2,1237657629525475355,0.85
SDSS J091422.86+070612.9,1237658492798238960,0.94
SDSS J144935.82+252252.7,1237665429711159362,0.98
SDSS J094457.09+164226.8,1237667781207982220,0.99
SDSS J091613.75+004202.3,1237648722286542926,0.89
SDSS J143407.62+080755.7,1237662263244619930,0.92
SDSS J011208.63-002436.7,1237663783668416606,0.94
SDSS J144619.57+322700.2,1237664854183313667,0.98
SDSS J123301.80+565209.6,1237657611268128988,0.93
SDSS J080358.75+192151.2,1237674371289514574,0.87
SDSS J111057.87+631849.5,1237654398615879748,0.9
SDSS J155346.39+544427.8,1237654948913348691,0.85
SDSS J144959.84+054324.9,1237655743480922274,0.96
SDSS J104638.88+085346.6,1237658492271394965,0.99
SDSS J115423.99+430509.8,1237662195598229657,0.89
SDSS J141921.31+350531.7,1237662661596151958,0.96
SDSS J094512.76+271507.1,1237665369572442155,0.96
SDSS J082127.82+122333.3,1237667783346487398,0.93
SDSS J155344.31+122233.7,1237668311091839348,0.99
SDSS J090930.59+455708.4,1237657770168483936,0.94
SDSS J084046.53+365426.7,1237657775003926692,0.87
SDSS J100431.82+380021.7,1237661139032866977,0.98
SDSS J153308.02+443208.4,1237659133287923957,0.88
SDSS J151625.07+085047.1,1237661949736714543,0.96
SDSS J115214.38+602040.9,1237655108913332354,0.98
SDSS J132758.98+454533.9,1237661433776636049,0.97
SDSS J150056.67+113102.6,1237662636905857063,0.95
SDSS J125800.04+311026.5,1237665225698377840,0.95
SDSS J100547.32+142019.4,1237671123767722047,0.98
SDSS J105806.99+091910.7,1237671931209318579,0.97
SDSS J143922.54+170048.1,1237668272442638528,0.96
SDSS J101119.61+055347.5,1237658423013802072,0.93
SDSS J150004.51+252701.6,1237665178988642372,0.95
SDSS J110912.93+313251.4,1237665369043763268,0.88
SDSS J100727.51+154521.8,1237671125378662523,0.95
SDSS J112407.56+005818.7,1237674651535409254,0.89
SDSS J171607.51+571417.7,1237651212287868961,0.96
SDSS J090941.78+373605.6,1237658203422130202,0.97
SDSS J115353.44+552126.5,1237658802573213869,0.99
SDSS J161541.09+350821.4,1237659152606494961,0.94
SDSS J150530.92+305438.8,1237662223545794567,0.92
SDSS J144251.41+084531.9,1237662264319279213,1.0
SDSS J095548.14+120816.4,1237664105778184239,0.98
SDSS J150533.77+291607.0,1237664852574928919,0.93
SDSS J135951.88+234158.9,1237665567141920821,0.92
SDSS J115507.43+524527.1,1237657857146486978,0.94
SDSS J080248.05+294616.2,1237657629506666914,0.99
SDSS J141015.14+532006.9,1237661385994141773,0.98
SDSS J020212.33-000602.2,1237666407918927886,0.96
SDSS J120044.26+281943.0,1237667324328870062,0.97
SDSS J092030.57+514033.5,1237654653643849912,0.98
SDSS J131356.92+473758.6,1237661362907381830,0.92
SDSS J131357.97+454216.1,1237661433238716516,0.98
SDSS J102636.10+120224.6,1237661068177375308,0.89
SDSS J120926.15+440423.8,1237661849857949858,0.94
SDSS J131108.62+391336.6,1237664294757793834,0.87
SDSS J114147.11+361532.3,1237664817674190926,0.92
SDSS J160121.20+161824.3,1237665531723251798,0.9
SDSS J104454.17+021903.3,1237651754002088145,0.87
SDSS J110724.75+025417.0,1237651754541449474,0.85
SDSS J084655.07+482522.4,1237654381975503032,0.98
SDSS J152029.56+032548.3,1237654880206782779,0.99
SDSS J152941.22+074140.4,1237662264861196659,0.86
SDSS J152940.58+302909.3,1237662305122910284,0.98
SDSS J161406.42+260735.6,1237662618653098226,0.91
SDSS J152305.02+111441.7,1237662637981958365,0.93
SDSS J154245.88+245909.8,1237662696499314794,0.96
SDSS J162520.33+372838.8,1237661387617010101,0.97
SDSS J110820.32+320020.9,1237665369580568636,0.97
SDSS J131904.16+293834.8,1237665442591342740,0.91
SDSS J111105.57+262945.7,1237667323250278432,0.91
SDSS J110000.91+214235.2,1237667783363526699,0.94
SDSS J133548.24+025956.1,1237671956444413993,0.93
SDSS J105651.48+593206.4,1237658304890732722,0.98
SDSS J162259.67+375656.7,1237661387616747577,1.0
SDSS J073548.83+401938.2,1237673704503968156,0.92
SDSS J170005.72+225944.0,1237662474773856322,0.9
SDSS J144036.77+215429.1,1237667912754855960,1.0
SDSS J163624.21+332304.8,1237659161742148087,0.88
SDSS J160237.93+411736.3,1237661387077648447,0.99
SDSS J132516.09+403048.6,1237661966361755704,0.86
SDSS J152134.73+073435.1,1237662264323473751,0.98
SDSS J143915.20+123703.7,1237662530068545745,0.95
SDSS J154036.63+283044.8,1237662663214825548,0.97
SDSS J152548.81+194828.4,1237665549433504047,0.98
SDSS J161615.43+091818.8,1237668349759258921,0.93
SDSS J080020.98+263648.8,1237657878077702182,0.98
SDSS J142336.57+482610.2,1237662302435213466,0.96
SDSS J080116.21+550233.5,1237663789030310067,0.99
SDSS J162032.93+362148.5,1237659161203376284,0.97
SDSS J103926.09+174951.7,1237670964857077853,0.99
SDSS J083129.27+483733.7,1237651250410487813,0.97
SDSS J110613.06+242119.4,1237667912196554797,0.91
SDSS J101246.60+651621.3,1237651540317306913,0.98
SDSS J104139.53+632940.5,1237654400225181868,0.96
SDSS J103137.45+040107.0,1237654604787875943,0.95
SDSS J075756.48+250939.1,1237660344462016612,0.95
SDSS J130054.99+070247.1,1237661971189989552,0.99
SDSS J142304.39+380832.3,1237662194536939592,0.95
SDSS J092434.66+633022.5,1237663547982020636,0.99
SDSS J092852.09+273218.9,1237665098463445183,0.86
SDSS J130058.37+273907.5,1237667323797831800,0.93
SDSS J092615.27+183257.1,1237667541750055110,0.98
SDSS J120156.88+203728.8,1237667916492242992,0.93
SDSS J161958.87+102936.7,1237668311094788501,0.95
SDSS J152216.40+080254.4,1237662264860410147,0.96
SDSS J112941.42+281535.3,1237667209987686503,0.93
SDSS J120028.05+093656.2,1237658492279390239,0.9
SDSS J113849.38+573154.8,1237661353778610363,0.86
SDSS J120029.79+115932.1,1237661949178740758,0.99
SDSS J124356.27+033659.2,1237671764788117730,0.97
SDSS J141212.72+083942.6,1237662237478551702,0.96
SDSS J133318.92+110701.7,1237661816028069903,0.97
SDSS J152810.05+285033.0,1237662224084959536,0.89
SDSS J161346.03+225508.4,1237662224090136657,0.98
SDSS J145758.08+110027.4,1237662528996900948,0.97
SDSS J155601.61+302502.6,1237662641193353264,0.98
SDSS J153659.50+275401.4,1237664854725361905,0.92
SDSS J131808.24+315736.4,1237665227310825505,0.97
SDSS J121922.75+202330.1,1237667915957141635,0.92
SDSS J124011.45+052242.0,1237654880726155403,0.95
SDSS J100146.54+614954.9,1237651252565901476,0.95
SDSS J144639.63+551002.4,1237659326556143635,0.99
SDSS J095905.12+102140.0,1237660670352490651,0.86
SDSS J104008.59+191248.7,1237670966467887124,0.87
SDSS J122126.61-031311.2,1237650760782315636,0.95
SDSS J122126.62+114528.0,1237661811738148980,0.9
SDSS J145946.59+263712.7,1237665352394276898,0.97
SDSS J110731.60+004659.1,1237648722298732703,0.91
SDSS J102858.10+083117.8,1237658492269494336,0.97
SDSS J121422.04+560041.1,1237658803111395452,0.94
SDSS J154355.10+441821.4,1237659162272530466,0.92
SDSS J154354.02+261450.9,1237664853652537627,0.86
SDSS J143547.18+244510.3,1237665440988463230,0.96
SDSS J104916.34+262212.4,1237667431176601683,0.98
SDSS J152207.82+135541.6,1237668310551560232,0.98
SDSS J172147.99+653617.0,1237651312680108095,0.94
SDSS J095339.71+465515.8,1237657630055596145,0.93
SDSS J140232.32+393003.6,1237662194535039120,0.99
SDSS J120736.76+265914.8,1237667429573656595,0.94
SDSS J124516.32+101127.6,1237662238006050827,0.99
SDSS J084030.13+105158.8,1237671124832288877,0.97
SDSS J124515.48-012248.6,1237671266032943308,0.97
SDSS J162755.85+374926.9,1237659324419276862,0.98
SDSS J130713.57+580806.0,1237661388674170919,0.93
SDSS J151828.26+073931.6,1237662264323145954,0.94
SDSS J160113.30+242853.9,1237662661606834483,0.94
SDSS J021338.35-004302.2,1237663783138295829,0.99
SDSS J133238.85+005213.7,1237648705659470004,0.96
SDSS J170343.81+354518.3,1237655503497592907,0.91
SDSS J160445.00+444316.8,1237659330849210558,0.95
SDSS J112531.95+592616.4,1237655108374954116,0.94
SDSS J112311.62+130703.7,1237661813879406660,0.92
SDSS J132937.86+375216.9,1237662224073490540,0.96
SDSS J125905.29+273839.8,1237667323797635307,0.94
SDSS J113446.25+025515.7,1237651754544463874,0.86
SDSS J113428.48+462138.0,1237660634927005771,0.99
SDSS J122420.39+325905.9,1237665330926518346,0.93
SDSS J162332.74+390715.9,1237661388690161706,0.93
SDSS J162154.64+253731.9,1237662640659694090,0.97
SDSS J104615.87+510442.6,1237657630596595791,0.9
SDSS J085111.45+045250.1,1237658424078827751,0.97
SDSS J085110.50+275104.3,1237664093974364374,0.96
SDSS J140342.61+065833.7,1237662246596378870,0.86
SDSS J021112.46-004933.3,1237663783138033789,0.9
SDSS J111518.18+272404.9,1237667431179223062,0.91
SDSS J131347.66-000244.0,1237651203694526509,0.99
SDSS J074729.34+311253.6,1237657608567914602,0.91
SDSS J141254.21+250712.3,1237665549962641643,1.0
SDSS J110709.97+282532.2,1237667211059331146,0.94
SDSS J135316.70+211609.0,1237667783381090467,0.98
SDSS J115916.53+061118.4,1237671128591958155,0.97
SDSS J102911.52+390653.5,1237661383313653909,0.9
SDSS J112904.41+265246.1,1237667430106791968,0.97
SDSS J125419.57+185630.5,1237668270821081256,0.96
SDSS J141544.13+141928.3,1237668348135604519,0.94
SDSS J115219.92+210608.2,1237667917028130864,0.99
SDSS J004837.58+011451.5,1237678617423183997,0.99
SDSS J102542.13+004546.8,1237648722294145119,0.93
SDSS J145123.70+093532.7,1237662198818341151,0.9
SDSS J143504.24+160653.1,1237668297144467652,0.91
SDSS J115124.84+083225.1,1237658425172230233,0.94
SDSS J120822.06+591851.3,1237655107303571478,0.97
SDSS J120818.94+553833.6,1237657591396433980,0.99
SDSS J085246.95+425005.6,1237657769629712422,0.99
SDSS J155433.04+350941.1,1237662503756628275,0.94
SDSS J120514.72+381408.1,1237664819823771695,0.98
SDSS J125117.92+270622.1,1237667442974130339,0.96
SDSS J132045.57+151532.7,1237664291545481377,0.93
SDSS J105145.16+174523.6,1237668288013140062,0.93
SDSS J153512.47+050346.8,1237655744022708328,0.96
SDSS J122107.97+515347.0,1237657856074448933,0.98
SDSS J111740.29+654459.8,1237651537635770479,0.98
SDSS J151102.70+520300.0,1237659149923975236,0.96
SDSS J122043.33+505127.1,1237658614133030994,0.88
SDSS J153642.16+433221.5,1237659132751577262,0.89
SDSS J100131.31+120700.9,1237661069248430261,0.96
SDSS J092507.17+150109.4,1237668289614577691,0.96
SDSS J102310.80+182114.0,1237668290157674682,0.92
SDSS J132405.11+581711.6,1237655107307896950,0.99
SDSS J103439.86+545013.5,1237657612334661765,0.94
SDSS J085314.80+391022.3,1237657629512827188,0.97
SDSS J113543.71+490959.8,1237658612519206931,0.99
SDSS J130604.44+553921.7,1237658919069614163,0.99
SDSS J161152.05+434327.1,1237659326563942589,0.95
SDSS J160943.06+302709.5,1237662336793182240,1.0
SDSS J120617.36+324351.5,1237665227304206520,0.96
SDSS J161403.28+141655.6,1237665530651082852,0.96
SDSS J161525.19+260637.2,1237662640122232880,0.96
SDSS J081735.00+205411.0,1237664091822489611,0.98
SDSS J094155.86+541704.4,1237655109442142352,0.98
SDSS J142446.63+260822.7,1237665428634992797,0.93
SDSS J112609.44+032953.3,1237654031402336445,0.99
SDSS J132649.98+580635.2,1237655107308028010,0.9
SDSS J110628.17+541618.5,1237657591392501770,0.86
SDSS J102031.73+430117.7,1237661356998197278,0.96
SDSS J110624.18+350953.2,1237664817671045137,0.9
SDSS J154617.40+222216.9,1237665101146751043,0.97
SDSS J144809.01+182808.0,1237667782849986787,0.94
SDSS J172959.34+602100.9,1237656530529353861,0.86
SDSS J085647.70+392255.9,1237657775005630567,0.96
SDSS J081625.36+255928.8,1237660764834889937,0.96
SDSS J101446.53+123547.2,1237661069249871911,0.89
SDSS J085647.65+295506.9,1237661125079007448,0.94
SDSS J150430.52+430409.9,1237662498390343790,0.97
SDSS J112637.95+352523.3,1237665026510946431,0.9
SDSS J144208.38+273451.1,1237665351855636618,0.94
SDSS J112633.29+302545.1,1237667255621386374,0.88
SDSS J161154.01+301958.0,1237661464915935426,0.96
SDSS J095650.59+472520.7,1237657857674772569,0.97
SDSS J083809.62+194332.3,1237667142325501982,0.97
SDSS J132831.91+122637.6,1237661817638092952,0.96
SDSS J104357.17+233352.7,1237667538548818098,1.0
SDSS J154109.86-014222.2,1237655498678272125,0.94
SDSS J074252.08+220645.8,1237657877538209801,0.86
SDSS J153924.14+480837.3,1237659325487055136,0.87
SDSS J093258.69+273000.2,1237665097926967307,0.85
SDSS J160614.83+181058.3,1237665534931894451,0.98
SDSS J150350.92+220049.9,1237665549967949965,0.99
SDSS J085033.77+191441.6,1237667253994651711,0.93
SDSS J130126.12+275309.5,1237667444048855053,0.98
SDSS J120759.53+253305.6,1237667912202649785,0.99
SDSS J095533.61+162558.2,1237670965389361250,0.93
SDSS J125549.00+275421.1,1237667444048265289,0.98
SDSS J100009.99+185851.1,1237667735568253046,0.96
SDSS J134902.15+254919.0,1237665549423411374,0.99
SDSS J110121.20+030225.8,1237654030862712983,0.94
SDSS J102039.41+000008.2,1237654670274724002,0.99
SDSS J151514.23+051123.4,1237655743483674752,0.94
SDSS J100447.55+065811.3,1237658424623759387,0.96
SDSS J105933.20+074103.6,1237658424629723303,0.98
SDSS J145046.51+542440.3,1237659150459142239,0.92
SDSS J151512.97+074648.0,1237662264322818263,0.98
SDSS J114444.89+331915.4,1237665370120847399,0.94
SDSS J102335.39+201705.6,1237667735570743329,0.94
SDSS J114448.40+235620.4,1237667910589743192,0.99
SDSS J143213.58+170145.4,1237668298217881725,0.95
SDSS J162700.28+090303.5,1237668310021964289,0.98
SDSS J211936.44+004215.2,1237678617400246616,0.97
SDSS J144648.65-015731.1,1237655692476940301,0.92
SDSS J074916.29+293953.2,1237657606956843193,0.91
SDSS J105227.49+080538.5,1237658425165807733,0.93
SDSS J125707.95+093135.1,1237658492285485238,0.86
SDSS J105021.59+412750.5,1237661871322562700,0.99
SDSS J111428.39+413327.5,1237662195058081961,0.94
SDSS J151032.23+082744.7,1237662198283632802,0.94
SDSS J105024.16+381520.5,1237662225670471810,0.95
SDSS J125704.50+103714.5,1237662238544167092,0.99
SDSS J144653.53+112247.0,1237662528995721353,0.94
SDSS J213741.44+005316.9,1237663458853388713,0.97
SDSS J081324.01+542236.7,1237663915730337918,0.96
