SDSS_name,objID,S_pred
SDSS J135404.64+133537.9,1237664290475278450,0.92
SDSS J131002.75+300236.1,1237665429701328999,0.98
SDSS J111429.14+283727.7,1237667211060051979,0.96
SDSS J135408.77+092445.8,1237662238013456626,0.91
SDSS J120431.51+280905.6,1237667444043350026,0.99
SDSS J113315.78+242648.8,1237667550348509249,0.87
SDSS J102431.05+185342.8,1237667733960065135,0.97
SDSS J110851.88+231746.8,1237667910586138629,0.85
SDSS J122558.55+042826.3,1237654879650840635,0.99
SDSS J163137.91+412937.0,1237655473430855875,0.94
SDSS J084355.03+312749.8,1237660765912170690,0.97
SDSS J141153.81-000203.0,1237648721245175992,0.91
SDSS J130820.01+130343.7,1237661950796562608,0.91
SDSS J132716.84+320150.5,1237665227848548397,0.92
SDSS J114741.75+304513.6,1237667212673876102,0.95
SDSS J103908.55+254707.0,1237667323784003613,0.94
SDSS J100734.13+001638.1,1237648721755308108,0.98
SDSS J125525.94+021352.4,1237651753479504017,0.93
SDSS J101439.55-004951.2,1237654669200326683,0.94
SDSS J125530.57+551238.4,1237658802577080463,0.98
SDSS J161156.60+292716.3,1237661463842455568,0.96
SDSS J130923.18+513040.6,1237661958293553231,0.94
SDSS J160709.30+303105.4,1237662336256049304,1.0
SDSS J145413.84+123007.3,1237662637978812566,0.99
SDSS J123906.85+152130.3,1237664291004219467,0.92
SDSS J133736.69+355857.8,1237664673255981177,0.99
SDSS J144330.80+111209.6,1237662635830280225,0.99
SDSS J115028.15+044141.8,1237671142556827804,0.99
SDSS J090215.35+462505.6,1237657771778768956,0.99
SDSS J090218.85+634819.7,1237663916808995029,0.99
SDSS J101633.27+220527.9,1237667550877646888,0.99
SDSS J140204.79-012128.4,1237655495982645476,0.94
SDSS J112240.54+120132.0,1237661949711548493,0.92
SDSS J091131.92+230243.5,1237667112257847394,0.91
SDSS J102236.89+223543.1,1237667538546655240,0.87
SDSS J102302.53+153901.3,1237671261745315899,0.93
SDSS J113420.05+024625.5,1237654030329446620,0.97
SDSS J125253.59+095921.2,1237658492821897264,0.94
SDSS J004215.87+005043.7,1237663716555817100,0.99
SDSS J094718.43+120930.4,1237664106314137731,0.96
SDSS J143702.76+284626.5,1237665126946308187,0.93
SDSS J134447.44+205846.5,1237667735054385172,0.93
SDSS J143605.46+190936.9,1237667782848741491,0.99
SDSS J023331.56+010823.6,1237678437015814160,0.98
SDSS J084903.64+534457.6,1237651192432492745,0.85
SDSS J155306.11+524542.7,1237655130371326156,0.99
SDSS J121743.67+623757.0,1237655464842362900,0.87
SDSS J142125.11+351614.2,1237662662133153854,0.98
SDSS J095926.18-001514.2,1237651800697143553,0.88
SDSS J160216.63+425500.9,1237659324416196732,0.99
SDSS J162722.10+390634.7,1237659325492559961,0.94
SDSS J162726.95+294717.7,1237662504297365761,0.94
SDSS J143654.60+464806.4,1237661958300106781,0.94
SDSS J143311.60+091232.0,1237662238554521875,0.97
SDSS J143653.66+182214.2,1237667734522954003,0.99
SDSS J135551.83+184603.3,1237668272438050880,0.9
SDSS J110345.92+184516.1,1237668293371625617,0.93
SDSS J132056.14+013013.2,1237651735228973059,0.92
SDSS J075505.85+324343.1,1237657595147321484,0.98
SDSS J083717.48+345224.0,1237658205566599328,0.87
SDSS J133504.33+535224.1,1237658917997838485,0.99
SDSS J130619.84+455224.1,1237661433238126635,0.86
SDSS J134036.25+301904.9,1237665226239311962,0.92
SDSS J134044.20+261344.6,1237667323264893096,0.97
SDSS J141041.34+133328.7,1237662530065465417,0.97
SDSS J094607.16+325045.0,1237664870825394247,0.91
SDSS J160213.25+155615.0,1237665567691833440,0.88
SDSS J103351.36-003340.8,1237648720684449913,0.92
SDSS J120453.28+015632.2,1237651735757520993,0.98
SDSS J075738.45+300635.1,1237657776609624353,0.96
SDSS J142308.04+501316.9,1237659131671609411,0.98
SDSS J100213.50+111911.0,1237661068174753806,0.94
SDSS J141744.09+104354.4,1237661949730357364,0.98
SDSS J152730.63+045955.5,1237662267538931835,0.87
SDSS J134624.37+294625.9,1237665225703030791,0.96
SDSS J142259.10+234739.6,1237665548890013911,0.99
SDSS J131000.30+194306.0,1237668298209230892,0.99
SDSS J015247.24+010619.9,1237678617430196381,0.95
SDSS J152359.42+285431.7,1237664854187180375,1.0
SDSS J140524.03+235509.0,1237665567679381559,0.94
SDSS J122054.61+615934.4,1237658608220307501,0.98
SDSS J162217.80+502219.1,1237668611734700037,0.97
SDSS J211414.66+000929.9,1237653012418330916,0.94
SDSS J143335.98+583229.1,1237655465386639542,0.9
SDSS J082356.75+040904.9,1237658424075813067,0.94
SDSS J133519.24+262529.1,1237667323264368802,0.94
SDSS J151553.85+030301.1,1237654879669452830,0.98
SDSS J170727.45+311451.7,1237655473436360831,0.86
SDSS J162012.75+400906.1,1237659324954968074,0.99
SDSS J110511.27+414429.1,1237662195594231813,0.98
SDSS J140201.05+054437.1,1237662244985634986,0.97
SDSS J221455.60+001629.5,1237663543684497647,0.92
SDSS J114214.61+200552.1,1237667915953340565,0.98
SDSS J162021.51+495636.5,1237668611197894660,1.0
SDSS J075640.36+445211.3,1237651272956641563,0.88
SDSS J140919.79+551656.4,1237661418749034578,0.9
SDSS J131038.56+611623.7,1237655463771373725,0.97
SDSS J073107.09+412540.0,1237663915723915658,0.85
SDSS J134814.78+244639.8,1237665530635419683,0.87
SDSS J153854.47+464019.4,1237659163882160241,0.99
SDSS J145211.03-001521.9,1237648704057573661,0.97
SDSS J111448.53+563441.1,1237657221488050331,0.89
SDSS J121708.03+515955.5,1237657856074186887,0.96
SDSS J135911.03+340419.2,1237662683606679683,0.98
SDSS J095042.50+302934.2,1237664835398271131,0.89
SDSS J232944.33+001726.2,1237666408439087301,0.93
SDSS J152637.12+591356.8,1237671768536711383,0.97
SDSS J091721.95+001918.8,1237648721749803336,0.85
SDSS J161711.62+495751.8,1237668610660827398,0.99
SDSS J134000.14+044039.0,1237671958591438878,0.88
SDSS J080239.02+344635.2,1237657595148435694,0.99
SDSS J130240.42+514644.1,1237661958293028932,0.92
SDSS J023107.02-010618.6,1237663782603325569,0.96
SDSS J122529.24+471623.5,1237661357007962116,0.95
SDSS J122940.89+312638.5,1237665225695756399,0.98
SDSS J150828.33+611901.8,1237651539257327759,0.97
SDSS J155957.10+412840.0,1237659162274299971,0.94
SDSS J095637.37+271539.0,1237665368499748992,0.98
SDSS J134212.21+562909.9,1237661388139462797,0.9
SDSS J081601.96+575734.0,1237663917879263441,1.0
SDSS J103608.42+345432.4,1237664879419719963,0.97
SDSS J084223.41+361535.0,1237657628437512525,0.9
SDSS J124313.90+310505.8,1237667255628595325,0.95
SDSS J100355.24+544254.9,1237655107832840325,0.99
SDSS J100429.17+504333.0,1237657591388110973,0.96
SDSS J123234.57+492312.2,1237658203975516423,0.99
SDSS J104414.07+105237.5,1237661949170548850,0.97
SDSS J132152.66+084031.6,1237662236399370466,0.95
SDSS J154053.39+094459.7,1237662534359253145,0.99
SDSS J122655.46+375432.2,1237664673786626053,0.86
SDSS J130754.81+340513.5,1237665128011399223,0.98
SDSS J135428.54+305445.3,1237665330934907045,0.97
SDSS J135428.95+234524.1,1237667912213266583,0.93
SDSS J112139.10+601726.1,1237658304892108847,0.96
SDSS J125941.30+283025.9,1237665440442089601,0.96
SDSS J130309.99+073254.9,1237661971727122586,0.86
SDSS J094650.17+432525.8,1237658205036675212,0.96
SDSS J125119.92+310334.6,1237665328781525034,0.98
SDSS J100441.52+102411.3,1237661064953856171,0.92
SDSS J154120.00+445233.4,1237661387075289339,0.89
SDSS J100234.34+345609.0,1237662225129209961,0.85
SDSS J163059.72+243708.0,1237662667499896973,0.96
SDSS J144025.62+145639.9,1237668350285578310,0.96
SDSS J111149.05+654856.0,1237651271897514134,0.95
SDSS J161354.89+145536.1,1237665567693144398,0.98
SDSS J090131.20+491931.4,1237654653642145899,0.98
SDSS J090132.73+293233.6,1237664094512480514,0.99
SDSS J135556.26+210733.4,1237667735592370296,0.96
SDSS J110047.95+104341.4,1237661948635447420,0.95
SDSS J104546.93+371240.7,1237662224596271124,0.97
SDSS J164318.56+263520.1,1237662300839805274,0.97
SDSS J132031.85+331729.6,1237665127475708006,0.99
SDSS J092402.44+230431.6,1237667212122652702,0.98
SDSS J100619.17+140506.2,1237671123230916793,0.99
SDSS J093937.98+594728.5,1237651192436555907,0.98
SDSS J093922.39+363428.5,1237660763770126383,0.93
SDSS J124136.26+232530.5,1237667783910686726,0.98
SDSS J105844.91+593038.5,1237658304890798174,0.99
SDSS J162248.00+380203.4,1237661387616682319,0.85
SDSS J110306.23+554059.9,1237657220950392971,0.85
SDSS J121655.86+440632.9,1237661849858539565,0.98
SDSS J023454.86-004745.5,1237663783140589684,0.99
SDSS J123225.69+361741.6,1237664671639601205,0.98
SDSS J090559.44+352238.5,1237664871895335010,0.85
SDSS J144031.45+284007.8,1237665126946635882,0.96
SDSS J141432.06+031124.8,1237651821097779258,0.98
SDSS J091315.72+015202.0,1237674460951347308,0.98
SDSS J114555.57+210131.8,1237667917027475563,0.91
SDSS J095938.86+382228.8,1237660763772026968,0.9
SDSS J141608.83+412858.0,1237661851478786095,0.97
SDSS J132904.44+111358.3,1237671992947638437,0.93
SDSS J141507.74+544805.5,1237661388141625430,0.97
SDSS J102446.49+343856.2,1237664879955542152,0.98
SDSS J092710.18+213538.0,1237667209975234630,0.96
SDSS J125457.76+281830.3,1237667444585070698,0.93
SDSS J134339.30+193402.6,1237668272973611158,0.93
SDSS J204719.06+001914.9,1237656895066931656,0.89
SDSS J113841.16+354631.4,1237665026512060419,0.98
SDSS J124348.29+334659.7,1237665126935494678,0.96
SDSS J142039.40+265147.9,1237665429171404896,0.87
SDSS J080435.45+553235.7,1237663917877952832,0.9
SDSS J111636.13+111202.3,1237661811731202133,0.98
SDSS J120421.51+422818.5,1237661967428878446,0.9
SDSS J143722.14+363404.2,1237662194001444905,0.94
SDSS J155731.79+532507.0,1237654948377067627,0.95
SDSS J102707.31+184137.2,1237670966466510859,0.99
SDSS J170306.79+594728.3,1237651224634589497,0.93
SDSS J164939.59+394558.2,1237655129841598742,0.96
SDSS J143044.42+551338.5,1237659149384155280,0.99
SDSS J143821.26+091339.4,1237662264855625834,0.91
SDSS J155704.38+173731.9,1237665532796338491,0.85
SDSS J111325.05+185356.4,1237668293372674063,0.99
SDSS J133154.53-012647.8,1237655495979368500,0.95
SDSS J113946.86+522601.8,1237657857145438331,0.99
SDSS J104209.42+023614.7,1237651736822218810,0.99
SDSS J080318.20+314634.9,1237657401337315651,0.98
SDSS J112424.63+511405.7,1237657856070582347,0.89
SDSS J082822.13+302635.5,1237660635983577479,0.96
SDSS J002515.13-010642.3,1237663782589562890,0.97
SDSS J143255.72+241659.2,1237665532787294270,0.98
SDSS J135534.39+250259.2,1237665548887261258,0.98
SDSS J134314.85+230218.5,1237665565529735284,0.96
SDSS J134051.15+242823.8,1237667448348475437,0.97
SDSS J112827.03+225221.0,1237667783903281233,0.92
SDSS J121042.04+175315.4,1237668624622092360,0.94
SDSS J140755.36+295221.9,1237665180057010279,0.87
SDSS J122311.63+060419.6,1237654881798062100,0.94
SDSS J174225.80+554826.7,1237655746706473236,0.92
SDSS J080158.49+150331.5,1237667107960717451,0.89
SDSS J130845.11+040939.7,1237655124477935785,0.98
SDSS J112203.93+504854.5,1237657628451471524,0.97
SDSS J090440.20+172512.7,1237667486455234798,0.98
SDSS J083114.54+524224.8,1237651272960901284,0.92
SDSS J121853.54+025932.2,1237651754549248041,0.96
SDSS J154150.85+310037.3,1237662618649362435,0.88
SDSS J074812.65+474704.6,1237663786879615016,0.92
SDSS J133953.65+360625.2,1237664853640216647,0.98
SDSS J083421.02+182913.2,1237667107427516711,0.93
SDSS J130039.38+214130.1,1237667734512992343,0.95
SDSS J090711.08+504245.8,1237654654179737747,0.97
SDSS J124437.19+513113.7,1237657628457173195,0.87
SDSS J103122.66+194517.9,1237667734497722543,0.99
SDSS J124155.01+114626.9,1237658629159911602,0.85
SDSS J112924.34+522857.5,1237657857681653818,0.91
SDSS J092800.63+014017.3,1237653664718455039,0.99
SDSS J160151.95+154732.1,1237668337934074279,0.92
SDSS J112344.57+030018.7,1237651754543218726,0.99
SDSS J114735.70+592801.9,1237655107839328340,0.93
SDSS J090805.79+495439.0,1237655108902322336,0.99
SDSS J105422.00+062516.5,1237658423018520684,0.92
SDSS J140227.02+304414.5,1237665180593291408,0.99
SDSS J151335.13+211505.2,1237665549968998470,0.86
SDSS J131652.39+071724.1,1237661971728629903,0.96
SDSS J105429.47+210949.1,1237667782826065948,1.0
SDSS J111926.22+031205.8,1237654030864678961,0.95
SDSS J084802.73+041606.7,1237658298985611515,0.94
SDSS J163339.97+204252.3,1237662225166106991,0.99
SDSS J101347.88+384031.8,1237661139033718922,0.88
SDSS J151525.44+044052.9,1237655742946804140,0.96
SDSS J151523.12+255518.2,1237665127487111315,0.96
SDSS J130944.67+425907.0,1237662196141129794,0.97
SDSS J011935.11+002801.6,1237663784742945052,0.98
SDSS J124252.92+344236.1,1237665024907149439,0.95
SDSS J160546.71+000800.6,1237648704602505288,0.92
SDSS J095659.04+034847.0,1237654601026175068,0.86
SDSS J151131.92+051220.6,1237655743483281580,0.87
SDSS J173752.68+540339.4,1237659896712200482,0.99
SDSS J080329.33+254418.5,1237660343925735820,0.93
SDSS J114144.26+094131.4,1237660613976064120,0.86
SDSS J031818.00+414031.1,1237661059574202928,0.99
SDSS J102101.73+135956.0,1237661070861205700,0.96
SDSS J100705.08+350623.9,1237662225129603203,0.99
SDSS J082617.42+541216.5,1237663546903036165,0.98
SDSS J123653.71+591409.2,1237655107305144478,0.99
SDSS J162741.71+132651.2,1237665548903711215,0.97
SDSS J093752.67+170646.5,1237667782281068583,0.92
SDSS J132713.89+194815.2,1237668298747871308,0.94
SDSS J110554.02+110429.7,1237661811730022510,0.89
SDSS J111804.00+122715.0,1237661950247960654,0.9
SDSS J133207.34+142602.2,1237662530061402333,0.95
SDSS J152047.71+302719.3,1237662662675923037,0.98
SDSS J160221.14+152752.2,1237665567155028132,0.96
SDSS J140752.66+230558.6,1237667912214642734,0.99
SDSS J165321.68+232658.6,1237661465994723696,0.96
SDSS J162412.96+315232.9,1237662499472539884,0.93
SDSS J152244.87+294610.6,1237662662139314260,0.94
SDSS J010107.78+005127.7,1237663785277849686,0.87
SDSS J085736.24+391132.6,1237657628976218413,0.98
SDSS J102323.36+130321.4,1237664105781133373,0.97
SDSS J150145.14+262832.1,1237665352394473686,0.95
SDSS J101205.02+515112.1,1237657632191545443,0.96
SDSS J123558.45+265757.7,1237667442435752193,0.96
SDSS J113551.93+320925.1,1237665330385125404,0.96
SDSS J150206.35+253605.4,1237665351320928388,0.86
SDSS J155405.97+183851.6,1237665441533722957,0.99
SDSS J030548.20-001036.3,1237666300553920541,0.94
SDSS J111103.44+191129.7,1237668293909282974,0.95
SDSS J155733.73+111530.0,1237668333109969304,0.95
SDSS J152551.40+384613.9,1237662503216808020,0.97
SDSS J081604.18+552340.3,1237663786883416329,0.99
SDSS J125722.22+142317.7,1237664289932378296,0.97
SDSS J115547.55+391347.8,1237664667906670803,0.98
SDSS J135432.92+282709.4,1237665442594816108,0.96
SDSS J102520.69+262734.9,1237667211055136934,0.91
SDSS J140837.35+504836.9,1237659131133689985,0.94
SDSS J085734.86+323938.0,1237660962401091865,0.98
SDSS J114637.46+390828.0,1237664667905884280,0.9
SDSS J085518.73+272046.1,1237664092900884559,0.96
SDSS J120427.52+135811.4,1237664289389936774,0.93
SDSS J131644.23+281200.4,1237665427554566180,0.98
SDSS J150558.66+254231.6,1237665351858126972,0.91
SDSS J120625.96+233302.1,1237667736654971041,0.97
SDSS J145115.65+620014.6,1237674478124531853,0.96
SDSS J154304.10+511248.9,1237655465392013388,0.86
SDSS J105120.43+164954.8,1237668496313286765,0.94
SDSS J095424.96+231727.4,1237667293730439191,0.88
SDSS J212649.15+120318.6,1237656496707928597,0.92
SDSS J160317.74+213530.0,1237665128565964851,0.92
SDSS J092739.41+230710.1,1237667254535651416,0.88
SDSS J143331.18+170111.7,1237668298218012791,0.96
SDSS J124220.63+205216.7,1237668299280154791,0.97
SDSS J153403.86+021237.7,1237655469674856813,0.9
SDSS J155721.42+242427.9,1237664853654110302,0.98
SDSS J231137.63+150443.8,1237652944243917072,0.93
SDSS J113642.31+545045.7,1237657590857531471,0.85
SDSS J233822.04+153821.1,1237656496722018488,0.89
SDSS J121446.48+521903.0,1237657856610926661,0.96
SDSS J161531.69+425623.0,1237659326564401381,0.85
SDSS J011623.61+002644.8,1237663784742617217,0.9
SDSS J111240.67+252952.6,1237667429031346219,0.98
SDSS J133519.91+072807.5,1237671992949407904,0.94
SDSS J103156.50+030454.2,1237651755074453650,0.93
SDSS J230909.07-005218.1,1237656906349543547,0.98
SDSS J144318.57-011512.4,1237655499745722593,0.91
SDSS J151305.75+543116.6,1237655464852717724,0.92
SDSS J074231.57+273818.8,1237657118940594396,0.88
SDSS J113954.49+545745.1,1237657590857728170,0.92
SDSS J114746.80+362615.5,1237664337179312176,0.91
SDSS J110538.73+304959.2,1237665329845436420,0.87
SDSS J085954.46+203559.7,1237667254532636743,0.92
SDSS J160907.26+215203.8,1237665232668459243,0.95
SDSS J101929.21+275304.9,1237665367428169840,0.96
SDSS J075759.95+263008.7,1237658192144564361,0.97
SDSS J113540.82+224907.7,1237667736115019861,0.9
SDSS J124329.22+170100.8,1237668589725483262,0.93
SDSS J142529.44-010358.2,1237648702980882675,0.91
SDSS J080217.05+402526.1,1237653588481540142,0.86
SDSS J092221.41+533624.7,1237654381978845196,0.95
SDSS J103916.17+052913.7,1237654602641440803,0.94
SDSS J082953.73+373436.4,1237657118409883896,0.98
SDSS J105921.94+563619.1,1237657612873236553,0.94
SDSS J130101.53+453905.1,1237661852546302083,0.92
SDSS J125105.61+274817.6,1237667323796914200,0.95
SDSS J134519.03+202341.2,1237667781769756735,0.95
SDSS J155744.79+414234.2,1237661386540318883,0.94
SDSS J132643.48+303024.0,1237665225701130346,0.97
SDSS J123736.78+333654.6,1237665228380831815,0.93
SDSS J110723.33+462036.2,1237660635998716097,0.91
SDSS J154555.53+352947.7,1237661465986400503,0.98
SDSS J145802.72+342059.1,1237662305656439014,0.93
SDSS J155936.29+191251.4,1237665372259811366,0.93
SDSS J130546.48+325022.3,1237665331467190372,0.96
SDSS J104303.18+153340.2,1237668584892530882,0.96
SDSS J091525.96+550334.6,1237651190286647403,0.91
SDSS J133538.77-005512.1,1237648720167436388,0.95
SDSS J122205.86+115352.9,1237658629157814379,0.99
SDSS J100314.33+104354.7,1237661065490596000,0.92
SDSS J133541.90+235603.0,1237667911674560784,0.85
SDSS J100811.13+141607.0,1237671260669870314,0.97
SDSS J112221.22+083649.5,1237658491201519651,0.87
SDSS J150048.07+092317.4,1237662198819389598,0.97
SDSS J111647.75+383510.6,1237662224599023716,0.97
SDSS J133411.66+371930.7,1237662223537078284,0.86
SDSS J074734.28+475328.0,1237663786879615354,0.96
SDSS J115821.92+225031.1,1237667783369424942,0.95
SDSS J114103.60+014331.7,1237651752934506550,0.97
SDSS J120245.22+584854.9,1237655106766372898,0.95
SDSS J090044.62+241755.2,1237665097923493921,0.94
SDSS J161907.94+403024.3,1237665356159123605,0.91
SDSS J033408.30+010853.5,1237666302167613618,0.89
SDSS J112543.22+262330.0,1237667429569527921,0.86
SDSS J100044.68+031624.1,1237654600489697522,0.97
SDSS J110432.65+085503.9,1237660613435129905,0.96
SDSS J011059.31+002601.0,1237663784742027290,0.93
SDSS J101706.82+093622.5,1237658493878861951,0.92
SDSS J123440.01+220152.5,1237667734510370823,0.96
SDSS J123004.07+554435.6,1237657591397744759,0.97
SDSS J120525.11+153051.6,1237661070335410203,0.95
SDSS J124205.59+431133.2,1237662195602030672,0.95
SDSS J112342.75+360859.7,1237664818209488979,0.85
SDSS J144353.68+252438.9,1237665429173764188,0.9
SDSS J103657.53+272305.6,1237667254005858448,0.85
SDSS J120508.31+144311.0,1237661069261668415,0.91
SDSS J212300.88+061308.7,1237678853622661780,0.97
SDSS J133425.22+460930.4,1237661361835278534,0.94
SDSS J130329.95+612957.9,1237655369290350636,0.88
SDSS J154023.83+013654.9,1237655469138706790,0.95
SDSS J105953.54+302658.8,1237665367969038421,0.96
SDSS J160132.78+162333.9,1237665531723252096,0.96
SDSS J152024.55-001330.8,1237648704060653764,0.98
SDSS J150813.41+373157.1,1237661852020310147,0.95
SDSS J164712.19+260023.8,1237662474772021552,0.98
SDSS J205433.28-000709.1,1237663543138845282,0.9
SDSS J081423.87+094729.8,1237671262805098552,0.9
SDSS J083427.67+420019.9,1237657595689500857,0.88
SDSS J125822.15+280907.6,1237667324334440637,0.85
SDSS J123625.55+095452.0,1237662237468197001,0.88
SDSS J093925.89+664116.6,1237663916274286770,0.94
SDSS J121028.85+312429.5,1237665328777723957,0.94
SDSS J103543.31+293530.9,1237665368503615608,0.94
SDSS J033046.94-005306.5,1237666299482865793,0.91
SDSS J145125.94+185433.5,1237667736135008423,0.96
SDSS J144915.17+163903.0,1237668298756522275,0.98
SDSS J093928.61+160656.2,1237670965924528225,0.94
SDSS J142117.39+353033.8,1237662224615014522,0.93
SDSS J105827.14+241145.7,1237667538550259801,0.94
SDSS J114940.12+185310.7,1237667914343448663,0.98
SDSS J074812.91+281330.4,1237657118404313153,0.95
SDSS J084123.49+362310.6,1237657774466924604,0.94
SDSS J095753.36+093007.3,1237660669278617665,0.96
SDSS J112736.97+460242.1,1237661356466700423,0.97
SDSS J134541.34+220313.8,1237667783917174813,0.98
SDSS J134803.90+181746.7,1237668297676357849,0.95
SDSS J083611.14+523107.4,1237651271887290597,0.97
SDSS J125450.13+100703.1,1237662238007033941,0.94
SDSS J094740.16+013600.5,1237651753458991198,0.97
SDSS J153636.52+014804.8,1237655469138313444,0.94
SDSS J090528.84+512448.8,1237654381977337902,0.91
SDSS J123918.52+424126.6,1237662195064963107,0.97
SDSS J082814.20+462802.3,1237653588484882667,0.9
SDSS J122641.38+301424.2,1237667254553346110,0.88
SDSS J113405.58+363624.5,1237664337715003402,0.97
SDSS J111457.10+215120.6,1237667782828163087,0.95
SDSS J162926.76+382509.8,1237659329778876577,0.89
SDSS J092050.60+263936.6,1237665098462593132,0.98
SDSS J141605.64+320751.3,1237665129091432579,0.88
SDSS J125725.24+272416.4,1237667443511591044,0.87
SDSS J151646.81+040203.6,1237651823252013227,0.97
SDSS J155000.46+415811.2,1237659133289693380,0.9
SDSS J144944.83+504239.2,1237661386533896222,0.96
SDSS J115511.41+180051.6,1237668496319971436,0.92
SDSS J141550.72+602834.9,1237655371441635353,0.95
SDSS J082810.65+554244.6,1237663530797498424,0.9
SDSS J130950.99+062612.8,1237661974405120127,0.99
SDSS J112114.08+395402.7,1237664669514399786,0.85
SDSS J131043.02+171155.3,1237668590265237565,0.92
SDSS J124114.19+125920.2,1237661817633046677,0.89
SDSS J155343.05+352604.9,1237662474228597076,0.91
SDSS J122247.80+390110.7,1237664667372093516,0.88
SDSS J135307.77+341811.1,1237664852030980132,0.95
SDSS J142108.12+303748.7,1237665101674577929,0.98
SDSS J152837.45+582324.2,1237671767462838584,0.86
SDSS J131206.97+673011.7,1237651273513304133,0.88
SDSS J134034.99+050655.9,1237655126092021772,0.95
SDSS J222239.65-095951.6,1237656536975605908,0.94
SDSS J100628.63+273314.1,1237665367963795576,0.96
SDSS J135413.83+263933.6,1237665533320232963,0.91
SDSS J121659.69+095537.0,1237662237466099967,0.9
SDSS J112052.04+312736.5,1237665368507941002,0.91
SDSS J130508.00+204614.5,1237667917035602011,0.87
SDSS J105036.77-004951.9,1237674649384255499,0.91
SDSS J213049.81+115444.8,1237652944233169396,0.98
SDSS J105300.22+453905.1,1237660635997601834,0.94
SDSS J074915.57+191021.1,1237661125070815731,0.9
SDSS J131603.32+070450.5,1237661975479517374,0.88
SDSS J124351.36+110254.0,1237662239079596212,0.96
SDSS J134251.14+212622.2,1237667735590994114,0.98
SDSS J015024.14+330009.4,1237678893891781080,0.97
SDSS J103050.66+541651.0,1237657611797463108,0.9
SDSS J104643.66+105802.4,1237661949170811004,0.93
SDSS J153101.13+321332.0,1237662307270131906,0.95
SDSS J083138.21+510643.7,1237651252558823433,0.9
SDSS J121905.96+165814.7,1237668623549268051,0.96
SDSS J072007.48+402321.2,1237663788486361368,0.94
SDSS J075744.23+400119.8,1237653589018017956,0.89
SDSS J113822.95+203130.4,1237667916489818175,0.97
SDSS J105001.68+181718.5,1237668293370183854,0.89
SDSS J095558.80+340211.6,1237664668432859140,0.94
SDSS J100330.10+075017.6,1237660583369900096,0.94
SDSS J135455.85+194653.0,1237667733981757459,0.87
SDSS J095409.38+244825.4,1237667254001533048,0.91
SDSS J153907.86+140123.0,1237668365311934602,0.97
SDSS J114620.18+241627.3,1237667549812949140,0.97
SDSS J154325.55+333005.1,1237661463302373452,0.97
SDSS J093410.88+305657.9,1237664091831140578,0.88
SDSS J151812.56+454636.1,1237659132749807853,0.98
SDSS J102545.09+012613.2,1237651752926249022,0.89
SDSS J130434.73+565907.0,1237661387063492668,0.98
SDSS J131709.38+270441.0,1237667443513491520,0.96
SDSS J122439.40+245659.5,1237667447267197042,0.91
SDSS J083904.17+502645.7,1237651250948276298,0.86
SDSS J111930.81+271149.2,1237667323788001348,0.9
SDSS J080940.31+064109.0,1237661069236175388,0.95
SDSS J110152.96+350652.5,1237664337175183394,0.94
SDSS J130646.14+201133.9,1237668298745774104,0.91
SDSS J144833.73+264540.7,1237665179524268069,0.97
SDSS J125925.78-021454.4,1237650371025305639,0.98
SDSS J113725.08+234948.3,1237667910588956799,0.97
SDSS J095410.94+194401.4,1237667536932896872,0.94
SDSS J083949.65+484701.4,1237653614255145094,0.86
SDSS J083111.86+404740.0,1237657595152105492,0.86
SDSS J090547.34+364643.2,1237660636524839059,0.95
SDSS J142237.07+595551.2,1237655465922658349,0.98
SDSS J144117.16+442843.8,1237658205059022980,0.94
SDSS J161839.62+153330.1,1237665532798763287,0.95
SDSS J120411.30+202435.4,1237668298739351591,0.91
